time,temperature_celsius
2018-07-27 22:00:00,25.505524
2018-07-27 23:00:00,25.150787
2018-07-28 00:00:00,22.96939
2018-07-28 01:00:00,21.539703
2018-07-28 02:00:00,20.790436
2018-07-28 03:00:00,19.516022
2018-07-28 04:00:00,19.379059
2018-07-28 05:00:00,18.882477
2018-07-28 06:00:00,18.4711
2018-07-28 07:00:00,18.363678
2018-07-28 08:00:00,18.369781
2018-07-28 09:00:00,17.381012
2018-07-28 10:00:00,18.815582
2018-07-28 11:00:00,20.035797
2018-07-28 12:00:00,21.474518
2018-07-28 13:00:00,22.56607
2018-07-28 14:00:00,24.200348
2018-07-28 15:00:00,30.139557
2018-07-28 16:00:00,30.887604
2018-07-28 17:00:00,31.355377
2018-07-28 18:00:00,31.470612
2018-07-28 19:00:00,31.504791
2018-07-28 20:00:00,31.118317
2018-07-28 21:00:00,28.86026
2018-07-28 22:00:00,24.09439
2018-07-28 23:00:00,23.893707
2018-07-29 00:00:00,23.335602
2018-07-29 01:00:00,22.864166
2018-07-29 02:00:00,22.357086
2018-07-29 03:00:00,20.535797
2018-07-29 04:00:00,19.817535
2018-07-29 05:00:00,19.721344
2018-07-29 06:00:00,18.839264
2018-07-29 07:00:00,18.372711
2018-07-29 08:00:00,18.44815
2018-07-29 09:00:00,18.416168
2018-07-29 10:00:00,19.515045
2018-07-29 11:00:00,20.37613
2018-07-29 12:00:00,22.206696
2018-07-29 13:00:00,23.988678
2018-07-29 14:00:00,26.475494
2018-07-29 15:00:00,31.347565
2018-07-29 16:00:00,32.148834
2018-07-29 17:00:00,32.142242
2018-07-29 18:00:00,32.18521
2018-07-29 19:00:00,32.068512
2018-07-29 20:00:00,32.263824
2018-07-29 21:00:00,30.076813
2018-07-29 22:00:00,27.790192
2018-07-29 23:00:00,25.99112
2018-07-30 00:00:00,24.386627
2018-07-30 01:00:00,23.847565
2018-07-30 02:00:00,22.827057
2018-07-30 03:00:00,20.662262
2018-07-30 04:00:00,20.133698
2018-07-30 05:00:00,19.43985
2018-07-30 06:00:00,18.766998
2018-07-30 07:00:00,18.458649
2018-07-30 08:00:00,18.267975
2018-07-30 09:00:00,16.971832
2018-07-30 10:00:00,18.88565
2018-07-30 11:00:00,20.261139
2018-07-30 12:00:00,20.463531
2018-07-30 13:00:00,21.401031
2018-07-30 14:00:00,23.657135
2018-07-30 15:00:00,28.964264
2018-07-30 16:00:00,29.276764
2018-07-30 17:00:00,29.801178
2018-07-30 18:00:00,30.48233
2018-07-30 19:00:00,30.656647
2018-07-30 20:00:00,30.53946
2018-07-30 21:00:00,28.059235
2018-07-30 22:00:00,24.700348
2018-07-30 23:00:00,23.152008
2018-07-31 00:00:00,22.62735
2018-07-31 01:00:00,22.697906
2018-07-31 02:00:00,22.052399
2018-07-31 03:00:00,20.50821
2018-07-31 04:00:00,19.878326
2018-07-31 05:00:00,18.767487
2018-07-31 06:00:00,18.334137
2018-07-31 07:00:00,17.521149
2018-07-31 08:00:00,17.840729
2018-07-31 09:00:00,16.747711
2018-07-31 10:00:00,17.795319
2018-07-31 11:00:00,17.35611
2018-07-31 12:00:00,17.6044
2018-07-31 13:00:00,18.543854
2018-07-31 14:00:00,19.785065
2018-07-31 15:00:00,24.922516
2018-07-31 16:00:00,25.684723
2018-07-31 17:00:00,26.655426
2018-07-31 18:00:00,26.950348
2018-07-31 19:00:00,27.194
2018-07-31 20:00:00,27.147125
2018-07-31 21:00:00,24.809235
2018-07-31 22:00:00,21.717194
2018-07-31 23:00:00,21.234528
2018-08-01 00:00:00,20.840729
2018-08-01 01:00:00,20.615631
2018-08-01 02:00:00,19.709381
2018-08-01 03:00:00,17.612213
2018-08-01 04:00:00,16.86441
2018-08-01 05:00:00,16.030914
2018-08-01 06:00:00,15.531158
2018-08-01 07:00:00,15.146393
2018-08-01 08:00:00,14.977692
2018-08-01 09:00:00,14.483551
2018-08-01 10:00:00,15.070465
2018-08-01 11:00:00,15.195953
2018-08-01 12:00:00,14.955231
2018-08-01 13:00:00,15.382965
2018-08-01 14:00:00,16.330475
2018-08-01 15:00:00,19.832428
2018-08-01 16:00:00,19.929596
2018-08-01 17:00:00,18.6586
2018-08-01 18:00:00,19.249908
2018-08-01 19:00:00,18.97818
2018-08-01 20:00:00,18.865631
2018-08-01 21:00:00,17.91861
2018-08-01 22:00:00,16.356598
2018-08-01 23:00:00,15.913239
2018-08-02 00:00:00,15.892242
2018-08-02 01:00:00,15.783356
2018-08-02 02:00:00,15.535309
2018-08-02 03:00:00,15.170563
2018-08-02 04:00:00,14.974518
2018-08-02 05:00:00,14.931061
2018-08-02 06:00:00,14.94986
2018-08-02 07:00:00,15.140289
2018-08-02 08:00:00,15.02066
2018-08-02 09:00:00,14.450836
2018-08-02 10:00:00,14.95108
2018-08-02 11:00:00,15.175446
2018-08-02 12:00:00,16.150787
2018-08-02 13:00:00,17.085358
2018-08-02 14:00:00,18.569244
2018-08-02 15:00:00,23.003326
2018-08-02 16:00:00,23.688873
2018-08-02 17:00:00,24.428131
2018-08-02 18:00:00,24.677155
2018-08-02 19:00:00,24.83609
2018-08-02 20:00:00,24.918365
2018-08-02 21:00:00,23.211334
2018-08-02 22:00:00,20.970123
2018-08-02 23:00:00,20.896881
2018-08-03 00:00:00,20.387604
2018-08-03 01:00:00,20.001617
2018-08-03 02:00:00,19.982819
2018-08-03 03:00:00,18.551666
2018-08-03 04:00:00,18.433502
2018-08-03 05:00:00,17.677399
2018-08-03 06:00:00,17.026764
2018-08-03 07:00:00,16.761383
2018-08-03 08:00:00,16.242096
2018-08-03 09:00:00,15.6371155
2018-08-03 10:00:00,16.368805
2018-08-03 11:00:00,15.865143
2018-08-03 12:00:00,15.462799
2018-08-03 13:00:00,15.083893
2018-08-03 14:00:00,15.372223
2018-08-03 15:00:00,15.789703
2018-08-03 16:00:00,15.854889
2018-08-03 17:00:00,16.200592
2018-08-03 18:00:00,15.860992
2018-08-03 19:00:00,15.977936
2018-08-03 20:00:00,16.223297
2018-08-03 21:00:00,16.220123
2018-08-03 22:00:00,15.808258
2018-08-03 23:00:00,15.747467
2018-08-04 00:00:00,15.810699
2018-08-04 01:00:00,15.914215
2018-08-04 02:00:00,15.893463
2018-08-04 03:00:00,16.010406
2018-08-04 04:00:00,16.017975
2018-08-04 05:00:00,16.017487
2018-08-04 06:00:00,15.918854
2018-08-04 07:00:00,15.762848
2018-08-04 08:00:00,15.879547
2018-08-04 09:00:00,15.768951
2018-08-04 10:00:00,15.578278
2018-08-04 11:00:00,15.49234
2018-08-04 12:00:00,16.68692
2018-08-04 13:00:00,17.047028
2018-08-04 14:00:00,18.171783
2018-08-04 15:00:00,21.975494
2018-08-04 16:00:00,22.544342
2018-08-04 17:00:00,23.143463
2018-08-04 18:00:00,24.179352
2018-08-04 19:00:00,24.597809
2018-08-04 20:00:00,24.121002
2018-08-04 21:00:00,22.141998
2018-08-04 22:00:00,20.339752
2018-08-04 23:00:00,19.99649
2018-08-05 00:00:00,19.595123
2018-08-05 01:00:00,19.207916
2018-08-05 02:00:00,18.823639
2018-08-05 03:00:00,18.125153
2018-08-05 04:00:00,17.829498
2018-08-05 05:00:00,17.814117
2018-08-05 06:00:00,17.529205
2018-08-05 07:00:00,17.699371
2018-08-05 08:00:00,17.789215
2018-08-05 09:00:00,17.156158
2018-08-05 10:00:00,18.169098
2018-08-05 11:00:00,17.841461
2018-08-05 12:00:00,18.10025
2018-08-05 13:00:00,18.165192
2018-08-05 14:00:00,18.549713
2018-08-05 15:00:00,20.884918
2018-08-05 16:00:00,20.95816
2018-08-05 17:00:00,20.68399
2018-08-05 18:00:00,20.812164
2018-08-05 19:00:00,20.906403
2018-08-05 20:00:00,20.553375
2018-08-05 21:00:00,19.936676
2018-08-05 22:00:00,18.24942
2018-08-05 23:00:00,18.004791
2018-08-06 00:00:00,18.102448
2018-08-06 01:00:00,17.955475
2018-08-06 02:00:00,17.949615
2018-08-06 03:00:00,17.478668
2018-08-06 04:00:00,17.197418
2018-08-06 05:00:00,17.146637
2018-08-06 06:00:00,16.929352
2018-08-06 07:00:00,16.53653
2018-08-06 08:00:00,16.157867
2018-08-06 09:00:00,15.9305725
2018-08-06 10:00:00,15.924957
2018-08-06 11:00:00,15.463043
2018-08-06 12:00:00,15.022858
2018-08-06 13:00:00,14.311432
2018-08-06 14:00:00,14.968414
2018-08-06 15:00:00,14.796539
2018-08-06 16:00:00,14.712311
2018-08-06 17:00:00,14.509918
2018-08-06 18:00:00,14.770172
2018-08-06 19:00:00,15.175934
2018-08-06 20:00:00,15.426666
2018-08-06 21:00:00,15.833649
2018-08-06 22:00:00,14.731354
2018-08-06 23:00:00,14.513092
2018-08-07 00:00:00,14.403717
2018-08-07 01:00:00,14.32193
2018-08-07 02:00:00,14.654449
2018-08-07 03:00:00,14.480621
2018-08-07 04:00:00,14.513336
2018-08-07 05:00:00,14.492096
2018-08-07 06:00:00,14.343903
2018-08-07 07:00:00,14.339752
2018-08-07 08:00:00,14.328766
2018-08-07 09:00:00,14.296295
2018-08-07 10:00:00,14.70816
2018-08-07 11:00:00,14.783112
2018-08-07 12:00:00,14.125153
2018-08-07 13:00:00,14.25528
2018-08-07 14:00:00,15.6666565
2018-08-07 15:00:00,19.958893
2018-08-07 16:00:00,19.998688
2018-08-07 17:00:00,20.625885
2018-08-07 18:00:00,21.511139
2018-08-07 19:00:00,21.898346
2018-08-07 20:00:00,21.76773
2018-08-07 21:00:00,20.410797
2018-08-07 22:00:00,17.46402
2018-08-07 23:00:00,17.554352
2018-08-08 00:00:00,17.734283
2018-08-08 01:00:00,17.664948
2018-08-08 02:00:00,17.325836
2018-08-08 03:00:00,16.625153
2018-08-08 04:00:00,16.119537
2018-08-08 05:00:00,15.729645
2018-08-08 06:00:00,15.183746
2018-08-08 07:00:00,15.025543
2018-08-08 08:00:00,14.89566
2018-08-08 09:00:00,14.489166
2018-08-08 10:00:00,16.139801
2018-08-08 11:00:00,16.455719
2018-08-08 12:00:00,16.815338
2018-08-08 13:00:00,17.869537
2018-08-08 14:00:00,18.749908
2018-08-08 15:00:00,22.34317
2018-08-08 16:00:00,23.266998
2018-08-08 17:00:00,24.27237
2018-08-08 18:00:00,24.545563
2018-08-08 19:00:00,25.041168
2018-08-08 20:00:00,24.730133
2018-08-08 21:00:00,21.479645
2018-08-08 22:00:00,20.358795
2018-08-08 23:00:00,20.299713
2018-08-09 00:00:00,20.100494
2018-08-09 01:00:00,19.29898
2018-08-09 02:00:00,18.709625
2018-08-09 03:00:00,17.832184
2018-08-09 04:00:00,18.410065
2018-08-09 05:00:00,17.756989
2018-08-09 06:00:00,17.73404
2018-08-09 07:00:00,17.552887
2018-08-09 08:00:00,17.257965
2018-08-09 09:00:00,16.450592
2018-08-09 10:00:00,17.147125
2018-08-09 11:00:00,17.740387
2018-08-09 12:00:00,18.371002
2018-08-09 13:00:00,18.78775
2018-08-09 14:00:00,19.082428
2018-08-09 15:00:00,22.642242
2018-08-09 16:00:00,22.432281
2018-08-09 17:00:00,22.943024
2018-08-09 18:00:00,23.316803
2018-08-09 19:00:00,22.265533
2018-08-09 20:00:00,21.8378
2018-08-09 21:00:00,20.878815
2018-08-09 22:00:00,17.084381
2018-08-09 23:00:00,16.466461
2018-08-10 00:00:00,15.448151
2018-08-10 01:00:00,15.081451
2018-08-10 02:00:00,14.794586
2018-08-10 03:00:00,12.423981
2018-08-10 04:00:00,11.72403
2018-08-10 05:00:00,10.578033
2018-08-10 06:00:00,9.8714905
2018-08-10 07:00:00,9.859772
2018-08-10 08:00:00,9.856354
2018-08-10 09:00:00,9.7447815
2018-08-10 10:00:00,10.5711975
2018-08-10 11:00:00,11.388824
2018-08-10 12:00:00,11.86319
2018-08-10 13:00:00,12.809479
2018-08-10 14:00:00,14.057526
2018-08-10 15:00:00,20.122955
2018-08-10 16:00:00,20.708405
2018-08-10 17:00:00,21.520172
2018-08-10 18:00:00,21.985992
2018-08-10 19:00:00,22.127106
2018-08-10 20:00:00,21.778473
2018-08-10 21:00:00,20.545074
2018-08-10 22:00:00,15.690094
2018-08-10 23:00:00,15.532867
2018-08-11 00:00:00,15.266998
2018-08-11 01:00:00,14.616852
2018-08-11 02:00:00,13.932526
2018-08-11 03:00:00,11.697174
2018-08-11 04:00:00,11.292877
2018-08-11 05:00:00,10.8385315
2018-08-11 06:00:00,9.754059
2018-08-11 07:00:00,9.247467
2018-08-11 08:00:00,8.49234
2018-08-11 09:00:00,7.7032776
2018-08-11 10:00:00,11.535797
2018-08-11 11:00:00,12.261139
2018-08-11 12:00:00,13.1586
2018-08-11 13:00:00,14.638824
2018-08-11 14:00:00,15.507721
2018-08-11 15:00:00,22.324615
2018-08-11 16:00:00,23.315094
2018-08-11 17:00:00,23.759186
2018-08-11 18:00:00,24.390045
2018-08-11 19:00:00,24.407623
2018-08-11 20:00:00,23.958649
2018-08-11 21:00:00,21.482086
2018-08-11 22:00:00,17.144684
2018-08-11 23:00:00,16.559967
2018-08-12 00:00:00,15.895172
2018-08-12 01:00:00,15.358063
2018-08-12 02:00:00,14.353668
2018-08-12 03:00:00,12.753082
2018-08-12 04:00:00,12.156403
2018-08-12 05:00:00,11.936432
2018-08-12 06:00:00,11.491119
2018-08-12 07:00:00,11.597809
2018-08-12 08:00:00,12.177643
2018-08-12 09:00:00,11.535309
2018-08-12 10:00:00,14.375153
2018-08-12 11:00:00,14.907379
2018-08-12 12:00:00,16.053375
2018-08-12 13:00:00,17.26236
2018-08-12 14:00:00,18.4628
2018-08-12 15:00:00,24.14981
2018-08-12 16:00:00,24.680328
2018-08-12 17:00:00,25.170563
2018-08-12 18:00:00,25.818512
2018-08-12 19:00:00,25.749908
2018-08-12 20:00:00,25.409088
2018-08-12 21:00:00,22.850006
2018-08-12 22:00:00,19.97696
2018-08-12 23:00:00,19.002838
2018-08-13 00:00:00,18.33023
2018-08-13 01:00:00,17.797272
2018-08-13 02:00:00,17.143463
2018-08-13 03:00:00,14.738678
2018-08-13 04:00:00,13.966949
2018-08-13 05:00:00,12.631744
2018-08-13 06:00:00,12.082184
2018-08-13 07:00:00,11.837799
2018-08-13 08:00:00,11.599518
2018-08-13 09:00:00,11.478424
2018-08-13 10:00:00,13.681793
2018-08-13 11:00:00,14.034821
2018-08-13 12:00:00,14.600494
2018-08-13 13:00:00,15.573883
2018-08-13 14:00:00,18.89444
2018-08-13 15:00:00,24.728424
2018-08-13 16:00:00,25.762604
2018-08-13 17:00:00,26.58731
2018-08-13 18:00:00,27.051666
2018-08-13 19:00:00,27.36148
2018-08-13 20:00:00,26.708893
2018-08-13 21:00:00,24.647614
2018-08-13 22:00:00,21.099518
2018-08-13 23:00:00,20.29654
2018-08-14 00:00:00,19.950592
2018-08-14 01:00:00,19.285553
2018-08-14 02:00:00,18.805573
2018-08-14 03:00:00,16.828522
2018-08-14 04:00:00,16.222565
2018-08-14 05:00:00,15.050934
2018-08-14 06:00:00,14.099274
2018-08-14 07:00:00,13.849518
2018-08-14 08:00:00,13.953522
2018-08-14 09:00:00,13.551666
2018-08-14 10:00:00,15.192291
2018-08-14 11:00:00,15.389557
2018-08-14 12:00:00,16.050201
2018-08-14 13:00:00,18.09439
2018-08-14 14:00:00,20.952057
2018-08-14 15:00:00,27.567291
2018-08-14 16:00:00,28.829254
2018-08-14 17:00:00,29.483551
2018-08-14 18:00:00,29.87564
2018-08-14 19:00:00,30.036041
2018-08-14 20:00:00,29.753326
2018-08-14 21:00:00,25.44815
2018-08-14 22:00:00,21.874908
2018-08-14 23:00:00,22.091461
2018-08-15 00:00:00,21.635406
2018-08-15 01:00:00,21.412018
2018-08-15 02:00:00,20.989899
2018-08-15 03:00:00,18.679108
2018-08-15 04:00:00,18.13443
2018-08-15 05:00:00,17.735016
2018-08-15 06:00:00,16.151764
2018-08-15 07:00:00,15.923248
2018-08-15 08:00:00,15.555084
2018-08-15 09:00:00,14.99527
2018-08-15 10:00:00,16.718414
2018-08-15 11:00:00,18.822418
2018-08-15 12:00:00,19.298737
2018-08-15 13:00:00,20.811432
2018-08-15 14:00:00,22.454742
2018-08-15 15:00:00,27.266022
2018-08-15 16:00:00,28.094147
2018-08-15 17:00:00,28.111969
2018-08-15 18:00:00,28.149323
2018-08-15 19:00:00,27.578766
2018-08-15 20:00:00,27.115631
2018-08-15 21:00:00,25.243317
2018-08-15 22:00:00,21.496246
2018-08-15 23:00:00,20.430817
2018-08-16 00:00:00,19.359528
2018-08-16 01:00:00,18.697662
2018-08-16 02:00:00,18.168365
2018-08-16 03:00:00,16.42276
2018-08-16 04:00:00,16.08023
2018-08-16 05:00:00,15.632721
2018-08-16 06:00:00,15.189606
2018-08-16 07:00:00,15.090485
2018-08-16 08:00:00,15.072662
2018-08-16 09:00:00,14.864655
2018-08-16 10:00:00,16.368317
2018-08-16 11:00:00,16.527252
2018-08-16 12:00:00,17.163239
2018-08-16 13:00:00,18.113434
2018-08-16 14:00:00,19.609772
2018-08-16 15:00:00,23.409576
2018-08-16 16:00:00,24.055084
2018-08-16 17:00:00,23.96109
2018-08-16 18:00:00,24.12564
2018-08-16 19:00:00,24.072418
2018-08-16 20:00:00,23.589508
2018-08-16 21:00:00,22.391754
2018-08-16 22:00:00,19.41153
2018-08-16 23:00:00,18.95816
2018-08-17 00:00:00,18.170319
2018-08-17 01:00:00,17.648346
2018-08-17 02:00:00,17.106354
2018-08-17 03:00:00,16.492584
2018-08-17 04:00:00,16.375153
2018-08-17 05:00:00,15.85733
2018-08-17 06:00:00,15.602692
2018-08-17 07:00:00,15.218903
2018-08-17 08:00:00,15.149078
2018-08-17 09:00:00,15.066315
2018-08-17 10:00:00,16.604889
2018-08-17 11:00:00,16.883698
2018-08-17 12:00:00,17.51944
2018-08-17 13:00:00,18.495514
2018-08-17 14:00:00,20.1669
2018-08-17 15:00:00,25.085602
2018-08-17 16:00:00,25.578033
2018-08-17 17:00:00,26.14737
2018-08-17 18:00:00,26.00528
2018-08-17 19:00:00,25.407623
2018-08-17 20:00:00,25.037994
2018-08-17 21:00:00,23.860992
2018-08-17 22:00:00,19.858063
2018-08-17 23:00:00,18.993317
2018-08-18 00:00:00,18.474762
2018-08-18 01:00:00,18.202545
2018-08-18 02:00:00,17.849518
2018-08-18 03:00:00,16.418365
2018-08-18 04:00:00,16.195953
2018-08-18 05:00:00,15.517242
2018-08-18 06:00:00,14.841217
2018-08-18 07:00:00,14.884918
2018-08-18 08:00:00,14.733551
2018-08-18 09:00:00,14.38858
2018-08-18 10:00:00,16.747711
2018-08-18 11:00:00,17.208405
2018-08-18 12:00:00,18.491364
2018-08-18 13:00:00,19.631256
2018-08-18 14:00:00,20.70108
2018-08-18 15:00:00,26.134186
2018-08-18 16:00:00,27.068756
2018-08-18 17:00:00,27.101227
2018-08-18 18:00:00,27.703278
2018-08-18 19:00:00,27.886627
2018-08-18 20:00:00,27.74649
2018-08-18 21:00:00,26.105865
2018-08-18 22:00:00,22.595612
2018-08-18 23:00:00,22.128326
2018-08-19 00:00:00,21.7294
2018-08-19 01:00:00,21.23526
2018-08-19 02:00:00,20.841217
2018-08-19 03:00:00,19.061432
2018-08-19 04:00:00,18.521881
2018-08-19 05:00:00,18.129547
2018-08-19 06:00:00,17.044098
2018-08-19 07:00:00,16.747711
2018-08-19 08:00:00,16.160553
2018-08-19 09:00:00,15.406647
2018-08-19 10:00:00,17.593903
2018-08-19 11:00:00,18.422516
2018-08-19 12:00:00,19.944733
2018-08-19 13:00:00,21.443512
2018-08-19 14:00:00,22.8732
2018-08-19 15:00:00,28.791656
2018-08-19 16:00:00,29.660797
2018-08-19 17:00:00,29.876373
2018-08-19 18:00:00,30.031647
2018-08-19 19:00:00,30.176666
2018-08-19 20:00:00,30.128326
2018-08-19 21:00:00,27.62149
2018-08-19 22:00:00,24.40567
2018-08-19 23:00:00,24.393219
2018-08-20 00:00:00,23.912994
2018-08-20 01:00:00,23.381989
2018-08-20 02:00:00,22.851715
2018-08-20 03:00:00,21.077545
2018-08-20 04:00:00,20.41275
2018-08-20 05:00:00,20.27237
2018-08-20 06:00:00,19.184479
2018-08-20 07:00:00,18.910553
2018-08-20 08:00:00,18.784576
2018-08-20 09:00:00,17.576813
2018-08-20 10:00:00,20.776031
2018-08-20 11:00:00,21.11026
2018-08-20 12:00:00,21.986237
2018-08-20 13:00:00,23.068024
2018-08-20 14:00:00,24.299469
2018-08-20 15:00:00,30.51529
2018-08-20 16:00:00,31.092926
2018-08-20 17:00:00,31.268219
2018-08-20 18:00:00,31.292633
2018-08-20 19:00:00,31.16861
2018-08-20 20:00:00,30.934723
2018-08-20 21:00:00,28.90567
2018-08-20 22:00:00,25.71524
2018-08-20 23:00:00,25.254547
2018-08-21 00:00:00,25.023102
2018-08-21 01:00:00,24.256989
2018-08-21 02:00:00,23.966705
2018-08-21 03:00:00,21.334381
2018-08-21 04:00:00,21.016998
2018-08-21 05:00:00,20.285065
2018-08-21 06:00:00,19.626617
2018-08-21 07:00:00,19.332428
2018-08-21 08:00:00,18.947418
2018-08-21 09:00:00,18.595856
2018-08-21 10:00:00,19.385406
2018-08-21 11:00:00,20.555817
2018-08-21 12:00:00,22.329987
2018-08-21 13:00:00,23.836334
2018-08-21 14:00:00,25.602936
2018-08-21 15:00:00,30.739655
2018-08-21 16:00:00,31.502838
2018-08-21 17:00:00,31.602692
2018-08-21 18:00:00,31.543365
2018-08-21 19:00:00,31.516754
2018-08-21 20:00:00,31.628082
2018-08-21 21:00:00,28.089508
2018-08-21 22:00:00,24.567047
2018-08-21 23:00:00,23.69986
2018-08-22 00:00:00,23.477692
2018-08-22 01:00:00,23.558502
2018-08-22 02:00:00,22.504791
2018-08-22 03:00:00,20.6315
2018-08-22 04:00:00,19.90689
2018-08-22 05:00:00,18.812164
2018-08-22 06:00:00,17.980621
2018-08-22 07:00:00,17.418365
2018-08-22 08:00:00,17.229645
2018-08-22 09:00:00,16.913727
2018-08-22 10:00:00,18.501373
2018-08-22 11:00:00,17.984528
2018-08-22 12:00:00,17.79898
2018-08-22 13:00:00,18.730621
2018-08-22 14:00:00,19.835602
2018-08-22 15:00:00,23.566803
2018-08-22 16:00:00,24.834381
2018-08-22 17:00:00,25.186188
2018-08-22 18:00:00,25.178131
2018-08-22 19:00:00,25.33316
2018-08-22 20:00:00,24.872467
2018-08-22 21:00:00,23.505768
2018-08-22 22:00:00,19.842438
2018-08-22 23:00:00,19.83023
2018-08-23 00:00:00,19.671783
2018-08-23 01:00:00,19.721344
2018-08-23 02:00:00,19.152008
2018-08-23 03:00:00,18.04068
2018-08-23 04:00:00,17.869537
2018-08-23 05:00:00,17.717682
2018-08-23 06:00:00,17.490143
2018-08-23 07:00:00,17.287994
2018-08-23 08:00:00,17.397125
2018-08-23 09:00:00,16.801422
2018-08-23 10:00:00,19.613434
2018-08-23 11:00:00,19.833649
2018-08-23 12:00:00,20.559479
2018-08-23 13:00:00,21.310455
2018-08-23 14:00:00,23.507233
2018-08-23 15:00:00,28.738922
2018-08-23 16:00:00,29.501862
2018-08-23 17:00:00,29.717194
2018-08-23 18:00:00,30.197418
2018-08-23 19:00:00,30.70987
2018-08-23 20:00:00,30.63272
2018-08-23 21:00:00,27.938873
2018-08-23 22:00:00,24.6857
2018-08-23 23:00:00,24.690582
2018-08-24 00:00:00,24.804596
2018-08-24 01:00:00,24.29068
2018-08-24 02:00:00,24.228912
2018-08-24 03:00:00,22.733551
2018-08-24 04:00:00,22.489655
2018-08-24 05:00:00,22.235748
2018-08-24 06:00:00,21.959625
2018-08-24 07:00:00,21.576813
2018-08-24 08:00:00,21.217926
2018-08-24 09:00:00,20.672272
2018-08-24 10:00:00,22.126862
2018-08-24 11:00:00,22.644196
2018-08-24 12:00:00,23.727448
2018-08-24 13:00:00,25.217682
2018-08-24 14:00:00,26.659088
2018-08-24 15:00:00,30.891266
2018-08-24 16:00:00,32.884674
2018-08-24 17:00:00,32.39322
2018-08-24 18:00:00,30.849518
2018-08-24 19:00:00,27.104889
2018-08-24 20:00:00,23.657623
2018-08-24 21:00:00,21.752594
2018-08-24 22:00:00,21.735992
2018-08-24 23:00:00,21.301178
2018-08-25 00:00:00,21.055084
2018-08-25 01:00:00,21.537262
2018-08-25 02:00:00,21.670319
2018-08-25 03:00:00,20.749176
2018-08-25 04:00:00,19.419098
2018-08-25 05:00:00,19.291412
2018-08-25 06:00:00,18.667633
2018-08-25 07:00:00,18.484772
2018-08-25 08:00:00,18.559723
2018-08-25 09:00:00,18.14029
2018-08-25 10:00:00,18.231598
2018-08-25 11:00:00,18.923492
2018-08-25 12:00:00,18.983551
2018-08-25 13:00:00,19.11441
2018-08-25 14:00:00,19.557037
2018-08-25 15:00:00,22.813385
2018-08-25 16:00:00,23.62149
2018-08-25 17:00:00,23.647125
2018-08-25 18:00:00,24.221832
2018-08-25 19:00:00,24.07022
2018-08-25 20:00:00,24.52481
2018-08-25 21:00:00,24.3815
2018-08-25 22:00:00,20.369537
2018-08-25 23:00:00,20.368805
2018-08-26 00:00:00,19.659332
2018-08-26 01:00:00,19.730865
2018-08-26 02:00:00,19.008942
2018-08-26 03:00:00,17.111237
2018-08-26 04:00:00,16.65689
2018-08-26 05:00:00,15.801666
2018-08-26 06:00:00,15.429596
2018-08-26 07:00:00,14.939117
2018-08-26 08:00:00,14.510162
2018-08-26 09:00:00,14.322174
2018-08-26 10:00:00,15.220367
2018-08-26 11:00:00,16.146393
2018-08-26 12:00:00,17.280914
2018-08-26 13:00:00,17.916168
2018-08-26 14:00:00,19.145905
2018-08-26 15:00:00,22.414703
2018-08-26 16:00:00,23.56363
2018-08-26 17:00:00,24.083893
2018-08-26 18:00:00,24.363922
2018-08-26 19:00:00,24.25821
2018-08-26 20:00:00,23.493073
2018-08-26 21:00:00,22.37735
2018-08-26 22:00:00,19.431793
2018-08-26 23:00:00,18.571686
2018-08-27 00:00:00,17.794586
2018-08-27 01:00:00,16.858795
2018-08-27 02:00:00,16.408356
2018-08-27 03:00:00,14.532623
2018-08-27 04:00:00,13.819244
2018-08-27 05:00:00,13.263824
2018-08-27 06:00:00,12.143463
2018-08-27 07:00:00,11.917389
2018-08-27 08:00:00,11.5104065
2018-08-27 09:00:00,11.02066
2018-08-27 10:00:00,13.511383
2018-08-27 11:00:00,13.333893
2018-08-27 12:00:00,14.180328
2018-08-27 13:00:00,15.379059
2018-08-27 14:00:00,18.026276
2018-08-27 15:00:00,23.78189
2018-08-27 16:00:00,24.847565
2018-08-27 17:00:00,25.379791
2018-08-27 18:00:00,25.819489
2018-08-27 19:00:00,26.015045
2018-08-27 20:00:00,25.65152
2018-08-27 21:00:00,24.616852
2018-08-27 22:00:00,20.62613
2018-08-27 23:00:00,19.322906
2018-08-28 00:00:00,19.015778
2018-08-28 01:00:00,18.547272
2018-08-28 02:00:00,17.943024
2018-08-28 03:00:00,16.299469
2018-08-28 04:00:00,15.854645
2018-08-28 05:00:00,15.009674
2018-08-28 06:00:00,14.501373
2018-08-28 07:00:00,14.079254
2018-08-28 08:00:00,14.158112
2018-08-28 09:00:00,13.983795
2018-08-28 10:00:00,16.884918
2018-08-28 11:00:00,17.707916
2018-08-28 12:00:00,19.030426
2018-08-28 13:00:00,20.268707
2018-08-28 14:00:00,21.785797
2018-08-28 15:00:00,27.763092
2018-08-28 16:00:00,28.8815
2018-08-28 17:00:00,29.328766
2018-08-28 18:00:00,29.65152
2018-08-28 19:00:00,29.833405
2018-08-28 20:00:00,29.773346
2018-08-28 21:00:00,27.257965
2018-08-28 22:00:00,24.328033
2018-08-28 23:00:00,24.060211
2018-08-29 00:00:00,23.730133
2018-08-29 01:00:00,22.840973
2018-08-29 02:00:00,22.444977
2018-08-29 03:00:00,20.041168
2018-08-29 04:00:00,19.831696
2018-08-29 05:00:00,18.924469
